N_TASKS;N_EDGES;N_PES;N_SLOTS;N_SCHEDS;PE1_MAP;PE2_MAP;PE3_MAP;PE4_MAP;PE5_MAP;PE6_MAP;PE1_FREQ;PE2_FREQ;PE3_FREQ;PE4_FREQ;PE5_FREQ;PE6_FREQ;PE1_MEM;PE2_MEM;PE3_MEM;PE4_MEM;PE5_MEM;PE6_MEM;PE1_SLOTS;PE2_SLOTS;PE3_SLOTS;PE4_SLOTS;PE5_SLOTS;PE6_SLOTS;T1_MAP;T2_MAP;T3_MAP;T4_MAP;T5_MAP;T6_MAP;T7_MAP;T8_MAP;BE1_MAP;BE2_MAP;BE3_MAP;TASK_SCHED;COMM_SCHED;PE1_MEMCONS;PE2_MEMCONS;PE3_MEMCONS;PE4_MEMCONS;PE5_MEMCONS;PE6_MEMCONS;PE1_USAGE;PE2_USAGE;PE3_USAGE;PE4_USAGE;PE5_USAGE;PE6_USAGE;APP1_NORM_PERIOD;cluster;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;0;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-1-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);dummy;@1-2-3-4-5-6-7-8@;@9-6-8-1-3-4-7-11-2-5-10@;660;788;1518;266;0;0;0.00988134;0.0885101;1;0.000461098;0;0;8674940;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);dummy;@1-3-4-2-5-6-7-8@;@9-1-3-4-6-8-7-10-11-2-5@;1038;410;1204;314;266;0;0.0934157;0.00502138;1;0.000463619;0.000461312;0;8670920;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);dummy;@1-3-4-2-5-6-7-8@;@9-1-3-4-6-8-10-7-11-2-5@;1038;410;1204;314;266;0;0.0934157;0.00502138;1;0.000463619;0.000461312;0;8670920;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;0;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);dummy;@3-4-1-2-5-6-7-8@;@1-3-4-9-6-8-7-10-11-2-5@;1448;1204;314;266;0;0;0.0984371;1;0.000463619;0.000461312;0;0;8670920;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;1;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-1-0-0-0);dummy;@1-2-3-4-5-8-6-7@;@9-6-8-1-3-4-5-7-10-11-2@;660;788;964;506;314;0;0.0098684;0.0883942;0.993296;0.00539239;0.000462797;0;8686312;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;0;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);dummy;@3-4-1-2-5-6-7-8@;@1-3-4-9-6-8-10-7-11-2-5@;1448;1204;314;266;0;0;0.0984371;1;0.000463619;0.000461312;0;0;8670920;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;1;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-1-0-0-0);dummy;@1-2-3-4-5-8-6-7@;@9-6-8-1-3-4-5-10-7-11-2@;660;788;964;506;314;0;0.00987308;0.0884362;0.993768;0.00539495;0.000463017;0;8682191;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-1-0-0);(0-0-1-0-0-0);dummy;@1-2-3-4-5-8-6-7@;@9-6-8-1-3-4-5-7-11-2-10@;660;788;964;820;0;0;0.00987425;0.0884466;0.993885;0.00585866;0;0;8681167;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-1-0-0-0);(0-0-1-0-0-0);dummy;@1-3-4-2-5-7-8-6@;@9-1-3-4-6-8-5-7-10-2-11@;1038;410;1278;506;0;0;0.0932616;0.0050131;0.993881;0.00539305;0;0;8685249;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;0;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);dummy;@3-4-1-2-5-7-8-6@;@1-3-4-9-6-8-5-7-10-2-11@;1448;1278;506;0;0;0;0.0982747;0.993881;0.00539305;0;0;0;8685249;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-1-0);dummy;@1-2-3-4-5-6-7-8@;@9-6-8-1-3-4-5-7-10-2-11@;660;788;698;506;580;0;0.00993961;0.0890321;1;0.0054313;0.000929954;0;8624080;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-1-0);dummy;@1-2-3-4-5-6-7-8@;@9-6-8-1-3-4-5-10-7-2-11@;660;788;698;506;580;0;0.00993961;0.0890321;1;0.0054313;0.000929954;0;8624080;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-1-0-0-0);(0-0-1-0-0-0);dummy;@1-3-4-2-5-7-8-6@;@9-1-3-4-6-8-5-10-7-2-11@;1038;410;1278;506;0;0;0.0933058;0.00501548;0.994352;0.00539561;0;0;8681128;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;0;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);dummy;@3-4-1-2-5-7-8-6@;@1-3-4-9-6-8-5-10-7-2-11@;1448;1278;506;0;0;0;0.0983213;0.994352;0.00539561;0;0;0;8681128;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;1;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);dummy;@1-2-3-4-5-6-7-8@;@9-6-8-1-3-4-5-7-10-11-2@;660;788;698;506;314;266;0.00993961;0.0890321;1;0.0054313;0.000466137;0.000463818;8624080;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;1;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);dummy;@1-2-3-4-5-6-7-8@;@9-6-8-1-3-4-5-10-7-11-2@;660;788;698;506;314;266;0.00993961;0.0890321;1;0.0054313;0.000466137;0.000463818;8624080;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;0;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-1-0-0-0-0);(0-0-0-1-0-0);dummy;@3-4-1-2-5-7-6-8@;@1-3-4-9-6-8-5-11-7-10-2@;1448;1012;506;266;0;0;0.09832;0.993878;0.00539554;0.000460763;0;0;8681249;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;0;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-1-0-0-0-0);(0-0-0-1-0-0);dummy;@3-4-1-2-5-7-6-8@;@1-3-4-9-6-8-5-11-10-7-2@;1448;1012;506;266;0;0;0.0983667;0.99435;0.0053981;0.000460982;0;0;8677128;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-1-0-0-0);(0-0-0-0-1-0);dummy;@1-3-4-2-5-7-6-8@;@9-1-3-4-6-8-5-11-7-10-2@;1038;410;1012;506;266;0;0.0933046;0.00501541;0.993878;0.00539554;0.000460763;0;8681249;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-1-0-0);(0-0-0-1-0-0);dummy;@1-2-3-4-5-6-7-8@;@9-6-8-1-3-4-5-7-2-10-11@;660;788;698;1086;0;0;0.00993961;0.0890321;1;0.00636126;0;0;8624080;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-1-0-0-0);(0-0-0-0-1-0);dummy;@1-3-4-2-5-7-6-8@;@9-1-3-4-6-8-5-11-10-7-2@;1038;410;1012;506;266;0;0.0933489;0.00501779;0.99435;0.0053981;0.000460982;0;8677128;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-1-0-0-0-0);dummy;@3-4-1-2-5-8-6-7@;@1-3-4-9-6-8-5-7-10-11-2@;1448;964;506;314;0;0;0.0982627;0.993296;0.00539239;0.000462797;0;0;8686312;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-1-0-0-0-0);dummy;@3-4-1-2-5-8-6-7@;@1-3-4-9-6-8-5-10-7-11-2@;1448;964;506;314;0;0;0.0983093;0.993768;0.00539495;0.000463017;0;0;8682191;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;1;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-1-0-0-0);dummy;@1-3-4-2-5-8-6-7@;@9-1-3-4-6-8-5-7-10-11-2@;1038;410;964;506;314;0;0.0932502;0.00501248;0.993296;0.00539239;0.000462797;0;8686312;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;0;0;(1-0-0-0-0-0);(1-0-0-0-0-0);(0-1-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);dummy;@1-2-3-4-5-6-7-8@;@9-6-8-1-3-4-5-7-11-2-10@;660;788;698;820;266;0;0.00993961;0.0890321;1;0.00589744;0.000463818;0;8624080;0;
8;11;6;6;6;(1-0-0-0-0-0);(0-1-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-0-0-0-1);50;50;50;50;50;50;512000000;512000000;512000000;512000000;512000000;512000000;1;1;1;1;1;0;(1-0-0-0-0-0);(0-1-0-0-0-0);(1-0-0-0-0-0);(1-0-0-0-0-0);(0-0-1-0-0-0);(0-0-0-1-0-0);(0-0-0-0-1-0);(0-0-1-0-0-0);dummy;@1-3-4-2-5-8-6-7@;@9-1-3-4-6-8-5-10-7-11-2@;1038;410;964;506;314;0;0.0932944;0.00501486;0.993768;0.00539495;0.000463017;0;8682191;0;
